		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    1899    2050       3      20       2     3.5    96.0    5.13   128.8     0.0     0.0     0.0    0.03
    1900    2050       3      20       3     3.5    96.7    5.13   128.8     0.0     0.0     0.0    0.00
    1901    2050       3      20       4     3.6    97.3    5.12   138.7     0.0     0.0     0.0    0.00
    1902    2050       3      20       5     3.6    98.0    5.12   138.7     0.0     0.0     0.0    0.00
    1903    2050       3      20       6     3.4    97.7    4.81   138.7     0.0     0.0     0.0    0.00
    1904    2050       3      20       7     3.1    97.3    4.38   148.5     3.7     3.7     0.0    0.00
    1905    2050       3      20       8     2.9    97.0    4.08   148.4    21.2    21.2     0.2    0.00
    1906    2050       3      20       9     3.0    97.3    5.10   148.7    48.2    48.2     0.0    0.00
    1907    2050       3      20      10     3.0    97.7    6.17   119.1    76.6    76.6     0.0    0.08
    1908    2050       3      20      11     3.0    98.0    7.19   119.2    92.6    92.6     0.0    0.08
    1909    2050       3      20      12     3.2    97.3    7.50   119.2    91.8    91.8     0.0    0.00
    1910    2050       3      20      13     3.4    96.7    7.90   119.3   102.2   102.2     0.0    0.00
    1911    2050       3      20      14     3.6    96.0    8.21   119.3   117.4   117.4     0.0    0.08
    1912    2050       3      20      15     3.4    96.3    7.90   119.3   106.2   106.2     0.0    0.00
    1913    2050       3      20      16     3.2    96.7    7.48   129.2    66.4    66.4     0.0    0.08
    1914    2050       3      20      17     3.0    97.0    7.17   129.1    39.1    39.1     0.0    0.00
    1915    2050       3      20      18     3.2    97.3    6.87   129.1    18.1    18.1     0.0    0.00
    1916    2050       3      20      19     3.3    97.7    6.46   129.0     5.0     5.0     0.0    0.00
    1917    2050       3      20      20     3.4    98.0    6.15   129.0     0.0     0.0     0.0    0.08
    1918    2050       3      20      21     3.3    98.0    6.15   129.0     0.0     0.0     0.0    0.24
    1919    2050       3      20      22     3.1    98.0    6.15   129.0     0.0     0.0     0.0    0.00
    1920    2050       3      20      23     3.0    98.0    6.15   129.0     0.0     0.0     0.0    0.24
    1921    2050       3      21       0     2.8    98.0    5.44   128.9     0.0     0.0     0.0    0.00
    1922    2050       3      21       1     2.7    98.0    4.81   138.7     0.0     0.0     0.0    0.40
    1923    2050       3      21       2     2.6    98.0    4.10   138.4     0.0     0.0     0.0    0.19
    1924    2050       3      21       3     2.6    98.0    4.10   138.4     0.0     0.0     0.0    0.00
    1925    2050       3      21       4     2.6    98.0    4.10   138.4     0.0     0.0     0.0    0.19
    1926    2050       3      21       5     2.6    98.0    4.10   138.4     0.0     0.0     0.0    0.40
    1927    2050       3      21       6     2.6    98.0    4.40   138.5     0.0     0.0     0.0    0.19
    1928    2050       3      21       7     2.6    98.0    4.85   118.8     5.3     5.3     0.0    0.00
    1929    2050       3      21       8     2.6    98.0    5.15   118.9    23.6    22.9     3.5    0.00
    1930    2050       3      21       9     2.7    96.7    5.46   119.0    56.6    56.6     0.0    0.00
    1931    2050       3      21      10     3.0    95.3    5.91    89.4   116.7   113.7     7.5    0.00
    1932    2050       3      21      11     3.1    94.1    6.21    89.5   138.7   135.0     8.0    0.00
    1933    2050       3      21      12     3.4    90.8    6.21    89.5   131.4   131.4     0.0    0.00
    1934    2050       3      21      13     3.6    87.4    6.23    60.0   165.2   165.2     0.0    0.00
    1935    2050       3      21      14     3.8    84.1    6.23    60.0   169.4   169.4     0.0    0.00
    1936    2050       3      21      15     3.8    86.8    6.23    60.0   154.5   154.5     0.0    0.10
    1937    2050       3      21      16     3.6    89.4    6.22    40.4   102.1   102.1     0.0    0.10
    1938    2050       3      21      17     3.5    92.1    6.22    40.4    52.7    52.6     0.4    0.10
    1939    2050       3      21      18     3.2    94.1    5.92    40.4    23.6    23.6     0.0    0.10
    1940    2050       3      21      19     2.9    96.0    5.50    30.6     6.3     6.3     0.0    0.10
    1941    2050       3      21      20     2.6    98.0    5.19    30.6     0.0     0.0     0.0    0.19
    1942    2050       3      21      21     2.5    98.0    5.19    30.6     0.0     0.0     0.0    0.13
    1943    2050       3      21      22     2.5    98.0    5.19    30.6     0.0     0.0     0.0    0.26
    1944    2050       3      21      23     2.4    98.0    5.19    30.6     0.0     0.0     0.0    0.49
    1945    2050       3      22       0     2.3    98.3    4.89    30.7     0.0     0.0     0.0    0.69
    1946    2050       3      22       1     2.3    98.7    4.47    20.9     0.0     0.0     0.0    0.55
    1947    2050       3      22       2     2.2    99.0    4.16    21.0     0.0     0.0     0.0    0.43
    1948    2050       3      22       3     2.1    98.7    4.16    21.0     0.0     0.0     0.0    0.33
    1949    2050       3      22       4     2.1    98.3    4.15    11.2     0.0     0.0     0.0    0.33
    1950    2050       3      22       5     2.1    98.0    4.15    11.2     0.0     0.0     0.0    0.26
    1951    2050       3      22       6     2.1    98.0    3.85    11.3     0.0     0.0     0.0    0.26
    1952    2050       3      22       7     2.1    98.0    3.45    21.2     7.6     7.6     0.0    0.19
    1953    2050       3      22       8     2.1    98.0    3.15    21.3    40.4    40.3     0.5    0.19
    1954    2050       3      22       9     2.5    97.3    3.15    21.3    96.8    96.8     0.0    0.00
    1955    2050       3      22      10     2.7    96.7    3.10   352.0   142.9   142.9     0.0    0.00
    1956    2050       3      22      11     3.0    96.0    3.10   352.0   166.8   166.8     0.0    0.00
    1957    2050       3      22      12     3.3    94.7    3.10   352.0   205.6   205.6     0.0    0.00
    1958    2050       3      22      13     3.6    93.4    3.12     1.8   226.9   226.9     0.0    0.00
    1959    2050       3      22      14     3.8    92.1    3.12     1.8   231.0   221.1    21.1    0.00
    1960    2050       3      22      15     3.8    91.4    3.42     1.7   270.9   218.7   128.2    0.00
    1961    2050       3      22      16     3.8    90.8    3.81   351.6   227.2   174.3   166.6    0.00
    1962    2050       3      22      17     3.7    90.1    4.12   351.5   111.5   105.3    29.9    0.00
    1963    2050       3      22      18     3.3    91.1    3.40   351.8    44.6    44.6     0.0    0.00
    1964    2050       3      22      19     3.0    92.1    2.81     2.0    15.2    15.2     0.0    0.00
    1965    2050       3      22      20     2.6    93.1    2.10     2.7     0.8     0.8     0.0    0.00
    1966    2050       3      22      21     2.4    94.1    2.10     2.7     0.0     0.0     0.0    0.00
    1967    2050       3      22      22     2.1    95.0    2.10     2.7     0.0     0.0     0.0    0.00
    1968    2050       3      22      23     2.0    96.1    2.10     2.7     0.0     0.0     0.0    0.00
    1969    2050       3      23       0     1.8    96.3    1.79     3.2     0.0     0.0     0.0    0.00
    1970    2050       3      23       1     1.6    96.6    1.33   334.9     0.0     0.0     0.0    0.00
    1971    2050       3      23       2     1.4    96.8    1.03   336.4     0.0     0.0     0.0    0.00
    1972    2050       3      23       3     1.3    96.6    1.33   334.9     0.0     0.0     0.0    0.00
    1973    2050       3      23       4     1.3    96.3    1.78   353.5     0.0     0.0     0.0    0.00
    1974    2050       3      23       5     1.2    96.1    2.08   353.0     0.0     0.0     0.0    0.00
    1975    2050       3      23       6     0.9    96.6    1.78   353.5     0.0     0.0     0.0    0.00
    1976    2050       3      23       7     0.8    97.2    1.27   304.5     9.2     8.2    10.5    0.00
    1977    2050       3      23       8     0.5    97.8    0.97   305.9    65.8    54.7    52.4    0.00
    1978    2050       3      23       9     1.3    91.9    0.97   305.9   140.9   115.9    77.3    0.00
    1979    2050       3      23      10     2.1    86.1    1.08     5.2   223.7   170.3   129.4    0.00
    1980    2050       3      23      11     2.9    81.2    1.08     5.2   250.5   205.4    94.7    0.00
    1981    2050       3      23      12     3.0    78.9    1.39     4.1   233.9   229.4     8.9    0.00
    1982    2050       3      23      13     3.3    76.5    1.65   282.6   270.9   262.7    16.0    0.00
    1983    2050       3      23      14     3.4    74.2    1.95   282.2   218.7   218.7     0.0    0.00
    1984    2050       3      23      15     3.4    74.5    1.65   282.6   154.5   154.5     0.0    0.00
    1985    2050       3      23      16     3.4    74.9    1.25   294.0   112.3   112.3     0.0    0.00
    1986    2050       3      23      17     3.4    75.2    0.95   295.3    66.8    66.8     0.0    0.00
    1987    2050       3      23      18     3.0    77.9    0.95   295.3    30.4    29.9     5.4    0.00
    1988    2050       3      23      19     2.6    80.5    1.05   346.2     8.1     8.1     0.0    0.00
    1989    2050       3      23      20     2.3    83.1    1.05   346.2     0.0     0.0     0.0    0.00
    1990    2050       3      23      21     2.1    84.1    1.76   343.7     0.0     0.0     0.0    0.00
    1991    2050       3      23      22     2.0    85.2    2.33   322.8     0.0     0.0     0.0    0.00
    1992    2050       3      23      23     1.8    86.4    3.04   322.1     0.0     0.0     0.0    0.00
    1993    2050       3      24       0     1.6    86.9    2.73   322.4     0.0     0.0     0.0    0.00
    1994    2050       3      24       1     1.3    87.6    2.33   322.8     0.0     0.0     0.0    0.00
    1995    2050       3      24       2     1.1    88.1    2.02   323.2     0.0     0.0     0.0    0.00
    1996    2050       3      24       3     0.8    88.5    1.72   323.8     0.0     0.0     0.0    0.00
    1997    2050       3      24       4     0.4    88.9    1.22   261.9     0.0     0.0     0.0    0.00
    1998    2050       3      24       5     0.0    89.2    0.91   262.5     0.0     0.0     0.0    0.00
    1999    2050       3      24       6     0.2    90.4    0.91   262.5     0.0     0.0     0.0    0.00
    2000    2050       3      24       7     0.4    91.5    1.03   336.4    11.8    11.3     5.3    0.00
    2001    2050       3      24       8     0.6    92.7    1.03   336.4    48.0    47.7     1.2    0.00
    2002    2050       3      24       9     1.1    89.8    1.03   336.4    95.7    95.7     0.0    0.00
    2003    2050       3      24      10     1.7    86.8    1.05   346.2   145.3   145.3     0.0    0.00
    2004    2050       3      24      11     2.1    84.1    1.05   346.2   193.5   193.5     0.0    0.00
    2005    2050       3      24      12     2.6    82.8    1.05   346.2   221.9   221.9     0.0    0.00
    2006    2050       3      24      13     3.0    81.4    1.12    32.9   229.7   229.7     0.0    0.00
    2007    2050       3      24      14     3.4    80.2    1.12    32.9   198.0   198.0     0.0    0.00
    2008    2050       3      24      15     3.3    80.5    1.12    32.9   141.3   141.3     0.0    0.00
    2009    2050       3      24      16     3.3    80.9    1.13    42.0   105.6   105.6     0.0    0.00
    2010    2050       3      24      17     3.2    81.2    1.13    42.0    72.4    72.4     0.0    0.00
    2011    2050       3      24      18     3.0    83.1    1.43    41.5    39.1    38.6     5.0    0.00
    2012    2050       3      24      19     2.9    85.1    1.85    60.0     9.2     9.2     0.0    0.00
    2013    2050       3      24      20     2.7    87.1    2.15    60.0     0.0     0.0     0.0    0.00
    2014    2050       3      24      21     2.6    88.8    2.15    60.0     0.0     0.0     0.0    0.00
    2015    2050       3      24      22     2.6    90.4    2.15    69.4     0.0     0.0     0.0    0.00
    2016    2050       3      24      23     2.5    92.1    2.15    69.4     0.0     0.0     0.0    0.00
