Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
    2531    2100       4      15      10    11.5    97.6    3.95   268.6   430.5   109.2   598.1    0.00
    2532    2100       4      15      11    13.5   100.0    4.25   268.7   516.4   111.3   675.2    0.00
    2533    2100       4      15      12    14.6    82.7    4.25   268.7   584.5   106.0   756.6    0.00
    2534    2100       4      15      13    15.6    64.7    4.18   297.4   603.2   100.6   794.1    0.00
    2535    2100       4      15      14    16.7    45.9    4.18   297.4   567.4   101.6   775.5    0.00
    2536    2100       4      15      15    16.8    45.6    4.18   297.4   485.8   134.7   652.2    0.00
    2537    2100       4      15      16    16.9    45.2    4.11   316.9   431.5   161.2   600.9    0.00
    2538    2100       4      15      17    17.0    44.9    4.11   316.9   334.0   121.7   621.5    0.00
    2539    2100       4      15      18    15.6    47.9    3.40   316.2   209.5    71.3   625.1    0.00
    2540    2100       4      15      19    14.3    50.9    2.92   277.4    97.3    39.4   602.5    0.00
    2541    2100       4      15      20    13.0    53.9    2.22   276.6    19.0    19.0     0.0    0.00
    2542    2100       4      15      21    11.7    63.7    2.22   276.6     1.0     1.0     0.0    0.00
    2543    2100       4      15      22    10.5    73.4    2.25   249.5     0.0     0.0     0.0    0.00
    2544    2100       4      15      23     9.3    82.7    2.25   249.5     0.0     0.0     0.0    0.00
    2545    2100       4      16       0     9.0    83.4    1.95   249.4     0.0     0.0     0.0    0.00
    2546    2100       4      16       1     8.6    83.9    1.19   129.2     0.0     0.0     0.0    0.00
    2547    2100       4      16       2     8.3    84.6    0.90   132.3     0.0     0.0     0.0    0.00
    2548    2100       4      16       3     7.7    87.4    0.60   138.4     0.0     0.0     0.0    0.00
    2549    2100       4      16       4     7.0    90.1    0.25   168.4     0.0     0.0     0.0    0.00
    2550    2100       4      16       5     6.4    92.8    0.23   245.1     1.6     1.6     0.0    0.00
    2551    2100       4      16       6     7.0    90.1    0.25   168.4    23.1    17.3    58.1    0.00
    2552    2100       4      16       7     7.7    87.4    0.60   138.4    80.1    48.1   142.6    0.00
    2553    2100       4      16       8     8.3    84.6    0.90   132.3   162.6    85.6   223.1    0.00
    2554    2100       4      16       9    10.3    81.2    1.60   126.9   285.8    98.3   413.2    0.00
    2555    2100       4      16      10    12.4    77.8    2.49   203.8   409.5   156.3   466.9    0.00
    2556    2100       4      16      11    14.4    74.3    3.20   203.0   421.9   268.1   254.2    0.00
    2557    2100       4      16      12    14.9    73.6    3.20   203.0   515.5   243.3   427.1    0.00
    2558    2100       4      16      13    15.5    73.1    3.20   203.0   449.9   240.0   329.3    0.00
    2559    2100       4      16      14    16.0    72.4    3.20   203.0   239.4   217.2    36.7    0.00
    2560    2100       4      16      15    16.4    71.4    3.20   203.0   175.8   174.9     1.7    0.00
    2561    2100       4      16      16    16.7    70.5    3.24   221.7   262.7   176.5   189.7    0.00
    2562    2100       4      16      17    17.1    69.5    3.24   221.7   277.0   140.7   393.7    0.00
    2563    2100       4      16      18    16.0    70.2    3.24   221.7   194.7    94.6   444.0    0.00
    2564    2100       4      16      19    14.8    70.8    3.10   174.2   104.5    50.6   534.2    0.00
    2565    2100       4      16      20    13.6    71.4    3.10   174.2    28.8    28.8     0.0    0.00
    2566    2100       4      16      21    12.1    76.5    3.10   174.2     1.6     1.6     0.0    0.00
    2567    2100       4      16      22    10.5    81.5    3.17   193.5     0.0     0.0     0.0    0.00
    2568    2100       4      16      23     9.0    86.4    3.17   193.5     0.0     0.0     0.0    0.00
    2569    2100       4      17       0     8.0    90.7    2.87   193.8     0.0     0.0     0.0    0.00
    2570    2100       4      17       1     7.1    94.9    2.31   155.7     0.0     0.0     0.0    0.00
    2571    2100       4      17       2     6.1    99.1    2.01   156.6     0.0     0.0     0.0    0.00
    2572    2100       4      17       3     5.2    98.5    1.71   157.8     0.0     0.0     0.0    0.00
    2573    2100       4      17       4     4.4    98.7    1.39   179.3     0.0     0.0     0.0    0.00
    2574    2100       4      17       5     3.4    99.0    1.09   181.9     1.8     1.8     0.0    0.00
    2575    2100       4      17       6     4.9    95.5    1.39   179.3    29.3    14.8   139.2    0.00
    2576    2100       4      17       7     6.3    93.1    1.71   157.8   112.6    38.8   321.2    0.00
    2577    2100       4      17       8     7.7    91.0    2.01   156.6   230.5    60.7   484.4    0.00
    2578    2100       4      17       9    10.5    78.1    2.01   156.6   350.4    77.3   595.0    0.00
    2579    2100       4      17      10    13.2    64.7    2.13   185.7   456.9    90.1   670.2    0.00
    2580    2100       4      17      11    16.0    50.9    2.13   185.7   542.0    96.8   730.1    0.00
    2581    2100       4      17      12    16.7    47.2    3.14   183.9   591.1   108.3   751.7    0.00
    2582    2100       4      17      13    17.4    43.5    4.21   202.2   594.6   134.8   716.1    0.00
    2583    2100       4      17      14    18.1    39.7    5.22   201.8   536.5   181.1   583.0    0.00
    2584    2100       4      17      15    18.1    38.7    5.93   201.6   455.9   199.8   467.9    0.00
    2585    2100       4      17      16    18.1    37.7    6.56   211.2   419.4   168.9   545.6    0.00
    2586    2100       4      17      17    18.1    36.7    7.26   211.1   337.9   114.4   636.8    0.00
    2587    2100       4      17      18    17.1    40.5    5.95   211.3   211.6    73.9   598.0    0.00
    2588    2100       4      17      19    16.2    44.1    4.51   202.1   100.9    43.6   542.6    0.00
    2589    2100       4      17      20    15.2    47.9    3.20   203.0    24.9    24.9     0.0    0.00
    2590    2100       4      17      21    13.7    49.2    3.20   203.0     0.7     0.7     0.0    0.00
    2591    2100       4      17      22    12.3    50.6    3.06   164.3     0.0     0.0     0.0    0.00
    2592    2100       4      17      23    10.8    51.9    3.06   164.3     0.0     0.0     0.0    0.00
    2593    2100       4      18       0     9.8    52.6    2.76   164.8     0.0     0.0     0.0    0.00
    2594    2100       4      18       1     8.9    53.2    2.27   145.7     0.0     0.0     0.0    0.00
    2595    2100       4      18       2     7.9    53.9    1.97   146.5     0.0     0.0     0.0    0.00
    2596    2100       4      18       3     7.9    62.8    1.97   146.5     0.0     0.0     0.0    0.00
    2597    2100       4      18       4     7.8    71.4    2.09   176.2     0.0     0.0     0.0    0.00
    2598    2100       4      18       5     7.8    79.9    2.09   176.2     2.9     2.9     0.0    0.00
    2599    2100       4      18       6     9.2    73.4    2.39   175.4    33.0    24.6    77.5    0.00
    2600    2100       4      18       7    10.5    66.6    2.83   184.3    77.8    62.1    67.1    0.00
    2601    2100       4      18       8    12.0    59.8    3.14   183.9   154.6   121.7    92.9    0.00
    2602    2100       4      18       9    12.9    58.2    3.14   183.9   243.8   179.2   139.5    0.00
    2603    2100       4      18      10    13.7    56.6    2.90   123.8   260.7   217.1    79.1    0.00
    2604    2100       4      18      11    14.6    54.9    2.90   123.8   336.7   271.0   107.0    0.00
    2605    2100       4      18      12    16.1    50.2    3.21   123.4   490.1   257.5   359.8    0.00
    2606    2100       4      18      13    17.4    45.6    3.72   153.6   501.8   235.6   411.5    0.00
    2607    2100       4      18      14    18.8    40.8    4.03   153.3   392.7   237.8   251.8    0.00
    2608    2100       4      18      15    18.7    40.5    4.03   153.3   350.7   234.8   209.5    0.00
    2609    2100       4      18      16    18.7    40.1    4.03   153.3   342.8   226.3   250.6    0.00
    2610    2100       4      18      17    18.6    39.7    4.03   153.3   275.1   173.0   285.9    0.00
    2611    2100       4      18      18    17.3    44.6    3.72   153.6   170.7   112.6   244.9    0.00
    2612    2100       4      18      19    16.0    49.2    3.21   123.4    77.6    62.3   135.8    0.00
    2613    2100       4      18      20    14.6    53.9    2.90   123.8    19.7    19.7     0.0    0.00
    2614    2100       4      18      21    13.4    57.6    2.90   123.8     1.0     1.0     0.0    0.00
    2615    2100       4      18      22    12.0    61.1    2.84   102.7     0.0     0.0     0.0    0.00
    2616    2100       4      18      23    10.8    64.7    2.84   102.7     0.0     0.0     0.0    0.00
    2617    2100       4      19       0    10.2    67.9    2.84   102.7     0.0     0.0     0.0    0.00
    2618    2100       4      19       1     9.5    71.2    2.87   113.3     0.0     0.0     0.0    0.00
    2619    2100       4      19       2     9.0    74.3    2.87   113.3     0.0     0.0     0.0    0.00
    2620    2100       4      19       3     7.9    78.4    2.57   113.7     0.0     0.0     0.0    0.00
    2621    2100       4      19       4     7.0    82.5    2.17   114.4     0.0     0.0     0.0    0.00
    2622    2100       4      19       5     6.0    86.4    1.86   115.1     1.6     1.6     0.0    0.00
    2623    2100       4      19       6     7.5    82.7    1.86   115.1    22.8    16.0    60.0    0.00
    2624    2100       4      19       7     9.1    79.0    1.83   104.2   109.7    47.9   258.7    0.00
    2625    2100       4      19       8    10.6    75.2    1.83   104.2   234.0    82.8   420.8    0.00
    2626    2100       4      19       9    12.8    65.0    3.15   102.4   361.5   110.3   537.1    0.00
    2627    2100       4      19      10    15.0    54.6    4.65   132.6   474.4   116.3   644.0    0.00
    2628    2100       4      19      11    17.1    43.8    5.97   132.0   553.4   118.7   702.8    0.00
    2629    2100       4      19      12    17.9    42.5    5.26   132.3   596.9   131.1   715.6    0.00
    2630    2100       4      19      13    18.6    41.1    4.77   162.8   606.6   141.0   714.9    0.00
    2631    2100       4      19      14    19.3    39.7    4.07   163.3   575.9   146.1   694.1    0.00
    2632    2100       4      19      15    19.3    38.7    3.77   163.5   512.9   162.1   629.5    0.00
    2633    2100       4      19      16    19.3    37.7    3.28   143.9   396.5   160.5   502.6    0.00
    2634    2100       4      19      17    19.3    36.7    2.98   144.3   317.4   132.9   510.1    0.00
    2635    2100       4      19      18    18.1    39.4    2.68   144.8   229.0    96.1   550.3    0.00
    2636    2100       4      19      19    16.9    42.1    2.24   135.4   106.6    53.8   450.4    0.00
    2637    2100       4      19      20    15.7    44.9    1.93   136.3    28.0    28.0     0.0    0.00
    2638    2100       4      19      21    14.6    51.6    2.64   134.6     2.1     2.1     0.0    0.00
    2639    2100       4      19      22    13.5    58.2    3.21   123.4     0.0     0.0     0.0    0.00
    2640    2100       4      19      23    12.5    64.7    3.91   122.8     0.0     0.0     0.0    0.00
    2641    2100       4      20       0    12.0    66.4    3.61   123.0     0.0     0.0     0.0    0.00
    2642    2100       4      20       1    11.5    67.9    3.15   102.4     0.0     0.0     0.0    0.00
    2643    2100       4      20       2    11.1    69.5    2.84   102.7     0.0     0.0     0.0    0.00
    2644    2100       4      20       3    10.4    71.4    2.54   103.0     0.0     0.0     0.0    0.00
    2645    2100       4      20       4     9.6    73.4    2.24   135.4     0.0     0.0     0.0    0.00
    2646    2100       4      20       5     8.9    75.2    1.93   136.3     2.3     2.3     0.0    0.00
    2647    2100       4      20       6     9.8    73.4    1.63   137.4    19.0    16.5    20.4    0.00
    2648    2100       4      20       7    10.7    71.4    1.11    95.1    81.7    55.1   108.8    0.00
    2649    2100       4      20       8    11.6    69.5    0.81    97.0   111.8    92.9    51.8    0.00
    2650    2100       4      20       9    12.4    66.6    1.51    93.7   125.3   125.3     0.0    0.00
    2651    2100       4      20      10    13.2    63.7    2.14   103.6   139.3   139.3     0.0    0.00
    2652    2100       4      20      11    14.0    60.8    2.84   102.7   127.3   127.3     0.0    0.00
    2653    2100       4      20      12    15.1    58.2    2.84   102.7   165.2   165.2     0.0    0.00
    2654    2100       4      20      13    16.1    55.6    2.81    81.2   327.8   299.7    42.8    0.00
    2655    2100       4      20      14    17.1    52.9    2.81    81.2   313.0   285.2    44.7    0.00
    2656    2100       4      20      15    17.1    52.9    3.11    81.1   252.4   229.5    40.7    0.00
