Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
     904    2030       2       7      15   -13.7    62.7    2.03   338.4   161.8    47.8   720.8    0.00
     905    2030       2       7      16   -13.9    64.1    2.01   358.5    88.0    88.0     0.0    0.00
     906    2030       2       7      17   -14.1    65.4    2.01   358.5    19.0    19.0     0.0    0.00
     907    2030       2       7      18   -15.0    70.3    2.32   358.7     0.0     0.0     0.0    0.00
     908    2030       2       7      19   -15.9    75.0    2.70    39.6     0.0     0.0     0.0    0.00
     909    2030       2       7      20   -16.8    79.8    3.01    39.6     0.0     0.0     0.0    0.00
     910    2030       2       7      21   -17.1    79.8    2.70    39.6     0.0     0.0     0.0    0.00
     911    2030       2       7      22   -17.3    79.8    2.30    39.5     0.0     0.0     0.0    0.00
     912    2030       2       7      23   -17.5    79.8    1.99    39.4     0.0     0.0     0.0    0.00
     913    2030       2       8       0   -18.0    79.5    1.99    39.4     0.0     0.0     0.0    0.00
     914    2030       2       8       1   -18.4    79.2    1.99    29.2     0.0     0.0     0.0    0.00
     915    2030       2       8       2   -18.9    78.9    1.99    29.2     0.0     0.0     0.0    0.00
     916    2030       2       8       3   -18.9    77.8    1.99    29.2     0.0     0.0     0.0    0.00
     917    2030       2       8       4   -19.0    76.8    2.00    18.9     0.0     0.0     0.0    0.00
     918    2030       2       8       5   -19.0    75.8    2.00    18.9     0.0     0.0     0.0    0.00
     919    2030       2       8       6   -18.6    77.5    2.00    18.9     0.0     0.0     0.0    0.00
     920    2030       2       8       7   -18.1    79.1    1.99    29.2     0.0     0.0     0.0    0.00
     921    2030       2       8       8   -17.7    80.9    1.99    29.2     0.0     0.0     0.0    0.00
     922    2030       2       8       9   -16.4    82.5    1.99    29.2     7.7     7.7     0.0    0.00
     923    2030       2       8      10   -15.0    84.1    1.99    80.6    43.3    43.3     0.0    0.00
     924    2030       2       8      11   -13.7    85.8    1.99    80.6    85.1    85.1     0.0    0.04
     925    2030       2       8      12   -12.2    83.0    1.99    80.6   163.0   144.6    73.7    0.07
     926    2030       2       8      13   -10.7    80.3    1.99    49.7   215.0   134.7   316.5    0.13
     927    2030       2       8      14    -9.3    77.5    1.99    49.7   193.9   109.4   378.2    0.07
     928    2030       2       8      15    -9.8    79.5    2.29    49.8   140.2   113.7   162.0    0.01
     929    2030       2       8      16   -10.4    81.6    2.70    60.0    66.4    66.4     0.0    0.03
     930    2030       2       8      17   -10.8    83.6    3.01    60.0     9.8     9.8     0.0    0.03
     931    2030       2       8      18   -11.6    85.4    3.31    60.0     0.0     0.0     0.0    0.18
     932    2030       2       8      19   -12.2    87.0    3.72    60.0     0.0     0.0     0.0    0.11
     933    2030       2       8      20   -13.0    88.1    4.03    60.0     0.0     0.0     0.0    0.01
     934    2030       2       8      21   -12.3    88.7    4.03    60.0     0.0     0.0     0.0    0.01
     935    2030       2       8      22   -11.7    88.7    4.03    60.0     0.0     0.0     0.0    0.01
     936    2030       2       8      23   -11.0    88.7    4.03    60.0     0.0     0.0     0.0    0.00
     937    2030       2       9       0   -11.1    88.4    4.34    60.0     0.0     0.0     0.0    0.00
     938    2030       2       9       1   -11.3    88.0    4.75    60.0     0.0     0.0     0.0    0.00
     939    2030       2       9       2   -11.4    87.7    5.05    60.0     0.0     0.0     0.0    0.00
     940    2030       2       9       3   -12.2    87.4    5.05    60.0     0.0     0.0     0.0    0.00
     941    2030       2       9       4   -13.2    87.1    5.05    49.9     0.0     0.0     0.0    0.00
     942    2030       2       9       5   -14.0    86.8    5.05    49.9     0.0     0.0     0.0    0.00
     943    2030       2       9       6   -14.0    86.5    4.75    49.9     0.0     0.0     0.0    0.00
     944    2030       2       9       7   -14.0    86.1    4.34    29.6     0.0     0.0     0.0    0.00
     945    2030       2       9       8   -14.0    85.8    4.04    29.6     0.0     0.0     0.0    0.00
     946    2030       2       9       9   -14.0    85.8    4.34    29.6    12.1    12.1     0.0    0.00
     947    2030       2       9      10   -14.1    85.8    4.75    49.9    46.7    46.7     0.0    0.00
     948    2030       2       9      11   -14.1    85.8    5.05    49.9   124.3    95.8   129.8    0.00
     949    2030       2       9      12   -13.4    81.0    4.75    49.9   193.7    84.1   428.9    0.00
     950    2030       2       9      13   -12.6    76.3    4.34    49.9   217.1    85.0   510.3    0.00
     951    2030       2       9      14   -11.9    71.5    4.03    49.9   201.8    79.2   536.9    0.00
     952    2030       2       9      15   -12.2    67.7    3.72    49.9   156.5    62.5   558.0    0.00
     953    2030       2       9      16   -12.6    64.1    3.33     9.2    90.7    90.7     0.0    0.00
     954    2030       2       9      17   -13.0    60.3    3.03     9.1    22.4    22.4     0.0    0.00
     955    2030       2       9      18   -13.7    68.2    3.03     9.1     0.0     0.0     0.0    0.00
     956    2030       2       9      19   -14.2    75.9    3.02    19.3     0.0     0.0     0.0    0.00
     957    2030       2       9      20   -14.9    83.8    3.02    19.3     0.0     0.0     0.0    0.00
     958    2030       2       9      21   -15.6    84.5    2.71    19.2     0.0     0.0     0.0    0.00
     959    2030       2       9      22   -16.3    85.2    2.33   348.6     0.0     0.0     0.0    0.00
     960    2030       2       9      23   -17.0    84.8    2.02   348.4     0.0     0.0     0.0    0.00
     961    2030       2      10       0   -16.6    85.1    2.33   348.6     0.0     0.0     0.0    0.00
     962    2030       2      10       1   -16.3    85.3    2.71    19.2     0.0     0.0     0.0    0.00
     963    2030       2      10       2   -15.9    85.7    3.02    19.3     0.0     0.0     0.0    0.00
     964    2030       2      10       3   -16.9    84.9    2.71    19.2     0.0     0.0     0.0    0.00
     965    2030       2      10       4   -17.8    84.1    2.33   348.6     0.0     0.0     0.0    0.00
     966    2030       2      10       5   -18.8    82.9    2.02   348.4     0.0     0.0     0.0    0.00
     967    2030       2      10       6   -19.1    82.6    2.02   348.4     0.0     0.0     0.0    0.00
     968    2030       2      10       7   -19.4    82.3    2.03   338.4     0.0     0.0     0.0    0.00
     969    2030       2      10       8   -19.7    82.0    2.03   338.4     0.0     0.0     0.0    0.00
     970    2030       2      10       9   -18.7    81.9    1.73   338.1    18.7    18.7     0.0    0.00
     971    2030       2      10      10   -17.5    81.9    1.33   327.4    90.7    34.1   350.0    0.00
     972    2030       2      10      11   -16.5    81.8    1.02   326.7   165.2    47.6   523.0    0.00
     973    2030       2      10      12   -14.7    79.0    1.33   327.4   219.2    50.5   647.7    0.00
     974    2030       2      10      13   -13.0    76.3    1.78   278.7   243.2    56.2   708.8    0.00
     975    2030       2      10      14   -11.2    73.5    2.09   278.9   228.4    53.1   751.0    0.00
     976    2030       2      10      15   -10.8    75.2    1.78   278.7   178.4    44.7   769.8    0.00
     977    2030       2      10      16   -10.4    76.8    1.37   278.4   101.2    39.5   693.9    0.00
     978    2030       2      10      17   -10.0    78.5    1.07   277.9    24.5    24.5     0.0    0.00
     979    2030       2      10      18   -11.5    81.9    1.07   277.9     0.0     0.0     0.0    0.00
     980    2030       2      10      19   -13.0    85.4    1.07   268.4     0.0     0.0     0.0    0.00
     981    2030       2      10      20   -14.5    86.8    1.07   268.4     0.0     0.0     0.0    0.00
     982    2030       2      10      21   -15.3    86.2    1.07   268.4     0.0     0.0     0.0    0.00
     983    2030       2      10      22   -16.0    85.6    1.07   202.0     0.0     0.0     0.0    0.00
     984    2030       2      10      23   -16.8    85.0    1.07   202.0     0.0     0.0     0.0    0.00
     985    2030       2      11       0   -16.7    85.0    0.76   202.8     0.0     0.0     0.0    0.00
     986    2030       2      11       1   -16.6    85.1    0.35   206.1     0.0     0.0     0.0    0.00
     987    2030       2      11       2   -16.5    85.2    0.06   239.0     0.0     0.0     0.0    0.00
     988    2030       2      11       3   -15.3    86.2    0.27   119.8     0.0     0.0     0.0    0.00
     989    2030       2      11       4   -13.9    87.1    0.68   113.9     0.0     0.0     0.0    0.00
     990    2030       2      11       5   -12.7    87.8    0.99   112.7     0.0     0.0     0.0    0.00
     991    2030       2      11       6   -11.1    89.4    1.29   112.1     0.0     0.0     0.0    0.00
     992    2030       2      11       7    -9.4    91.0    1.79   259.3     0.0     0.0     0.0    0.00
     993    2030       2      11       8    -7.8    92.6    2.10   259.4     0.0     0.0     0.0    0.00
     994    2030       2      11       9    -7.0    92.6    2.41   259.5     5.5     5.5     0.0    0.18
     995    2030       2      11      10    -6.3    92.5    2.82   230.2    33.8    33.8     0.0    0.18
     996    2030       2      11      11    -5.5    92.5    3.13   230.2    68.2    68.2     0.0    0.00
     997    2030       2      11      12    -4.9    91.5    2.82   230.2    89.1    89.1     0.0    0.00
     998    2030       2      11      13    -4.3    90.4    2.41   230.2   106.4   106.4     0.0    0.00
     999    2030       2      11      14    -3.6    89.4    2.10   230.3   100.2   100.2     0.0    0.00
    1000    2030       2      11      15    -3.1    88.7    3.13   230.2    75.6    75.6     0.0    0.00
    1001    2030       2      11      16    -2.4    88.0    4.15   230.1    45.3    45.3     0.0    0.00
    1002    2030       2      11      17    -1.8    87.3    5.17   230.1    11.9    11.9     0.0    0.00
    1003    2030       2      11      18    -1.9    87.6    4.45   230.1     0.0     0.0     0.0    0.00
    1004    2030       2      11      19    -2.0    88.0    3.84   240.0     0.0     0.0     0.0    0.00
    1005    2030       2      11      20    -2.1    88.3    3.13   240.0     0.0     0.0     0.0    0.00
    1006    2030       2      11      21    -2.5    89.3    2.82   240.0     0.0     0.0     0.0    0.00
    1007    2030       2      11      22    -2.9    90.4    2.41   230.2     0.0     0.0     0.0    0.00
    1008    2030       2      11      23    -3.3    91.4    2.10   230.3     0.0     0.0     0.0    0.00
    1009    2030       2      12       0    -3.2    90.7    2.10   230.3     0.0     0.0     0.0    0.00
    1010    2030       2      12       1    -3.1    90.1    2.10   210.8     0.0     0.0     0.0    0.00
    1011    2030       2      12       2    -3.0    89.4    2.10   210.8     0.0     0.0     0.0    0.00
    1012    2030       2      12       3    -2.9    90.7    2.10   210.8     0.0     0.0     0.0    0.00
    1013    2030       2      12       4    -2.8    92.1    2.09   201.0     0.0     0.0     0.0    0.00
    1014    2030       2      12       5    -2.7    93.4    2.09   201.0     0.0     0.0     0.0    0.00
    1015    2030       2      12       6    -3.1    92.4    3.42   200.6     0.0     0.0     0.0    0.00
    1016    2030       2      12       7    -3.4    91.4    4.84   190.5     0.0     0.0     0.0    0.00
    1017    2030       2      12       8    -3.8    90.4    6.17   190.4     0.0     0.0     0.0    0.00
    1018    2030       2      12       9    -4.2    88.7    5.87   190.4    11.3    11.3     0.0    0.00
    1019    2030       2      12      10    -4.7    87.1    5.41   140.6    44.3    44.3     0.0    0.00
    1020    2030       2      12      11    -5.1    85.4    5.10   140.7    71.7    71.7     0.0    0.00
