Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
    7167    2100      10      26      14    11.0    82.8    3.62   216.5    40.6    39.6     3.9    0.00
    7168    2100      10      26      15    10.9    82.5    3.62   216.5    32.7    32.0     3.5    0.00
    7169    2100      10      26      16    10.8    82.1    3.55   208.4    15.8    15.8     0.0    0.00
    7170    2100      10      26      17    10.7    81.8    3.55   208.4     2.8     2.8     0.0    0.00
    7171    2100      10      26      18    10.6    82.5    3.55   208.4     0.0     0.0     0.0    0.00
    7172    2100      10      26      19    10.5    83.1    3.55   208.4     0.0     0.0     0.0    0.00
    7173    2100      10      26      20    10.5    83.8    3.55   208.4     0.0     0.0     0.0    0.00
    7174    2100      10      26      21    10.4    86.0    3.55   208.4     0.0     0.0     0.0    0.00
    7175    2100      10      26      22    10.4    88.3    3.14   174.2     0.0     0.0     0.0    0.00
    7176    2100      10      26      23    10.3    90.5    3.14   174.2     0.0     0.0     0.0    0.00
    7177    2100      10      27       0     9.8    92.4    3.14   174.2     0.0     0.0     0.0    0.00
    7178    2100      10      27       1     9.5    94.3    3.55   208.4     0.0     0.0     0.0    0.00
    7179    2100      10      27       2     9.1    96.2    3.55   208.4     0.0     0.0     0.0    0.00
    7180    2100      10      27       3     9.2    95.9    3.26   209.1     0.0     0.0     0.0    0.00
    7181    2100      10      27       4     9.5    95.5    2.36   169.2     0.0     0.0     0.0    0.00
    7182    2100      10      27       5     9.7    95.3    2.08   171.9     0.0     0.0     0.0    0.00
    7183    2100      10      27       6    10.2    95.0    2.36   169.2     0.0     0.0     0.0    0.00
    7184    2100      10      27       7    10.6    94.6    3.18   201.1     0.0     0.0     0.0    0.00
    7185    2100      10      27       8    11.1    94.3    3.47   200.1     0.6     0.6     0.0    0.00
    7186    2100      10      27       9    11.1    95.5    4.14   198.5     5.4     5.2     1.1    0.00
    7187    2100      10      27      10    11.1    96.9    4.81   206.2    10.5    10.1     1.6    0.00
    7188    2100      10      27      11    11.1    98.1    5.49   205.4    16.0    16.0     0.0    0.01
    7189    2100      10      27      12    11.1    98.4    5.78   205.1    18.6    18.2     1.2    0.01
    7190    2100      10      27      13    11.3    98.8    6.17   204.8    15.8    15.0     3.0    0.01
    7191    2100      10      27      14    11.4    99.1    6.47   204.6    16.4    15.9     1.8    0.01
    7192    2100      10      27      15    11.2    98.8    6.17   204.8    16.7    16.2     2.5    0.01
    7193    2100      10      27      16    11.1    98.4    5.70   196.1     5.9     5.9     0.0    0.01
    7194    2100      10      27      17    10.9    98.1    5.40   196.5     0.8     0.8     0.0    0.01
    7195    2100      10      27      18    10.8    98.1    5.40   196.5     0.0     0.0     0.0    0.01
    7196    2100      10      27      19    10.8    98.1    5.40   196.5     0.0     0.0     0.0    0.01
    7197    2100      10      27      20    10.7    98.1    5.40   196.5     0.0     0.0     0.0    0.01
    7198    2100      10      27      21    10.7    98.4    5.40   196.5     0.0     0.0     0.0    0.01
    7199    2100      10      27      22    10.7    98.8    5.49   205.4     0.0     0.0     0.0    0.01
    7200    2100      10      27      23    10.7    99.1    5.49   205.4     0.0     0.0     0.0    0.00
    7201    2100      10      28       0    10.8    98.8    5.78   205.1     0.0     0.0     0.0    0.00
    7202    2100      10      28       1    11.0    98.4    6.08   195.7     0.0     0.0     0.0    0.00
    7203    2100      10      28       2    11.1    98.1    6.38   195.5     0.0     0.0     0.0    0.01
    7204    2100      10      28       3    11.1    98.4    6.38   195.5     0.0     0.0     0.0    0.01
    7205    2100      10      28       4    11.2    98.8    6.38   195.5     0.0     0.0     0.0    0.01
    7206    2100      10      28       5    11.3    99.1    6.38   195.5     0.0     0.0     0.0    0.01
    7207    2100      10      28       6    11.5    97.8    6.38   195.5     0.0     0.0     0.0    0.01
    7208    2100      10      28       7    11.6    96.5    6.38   195.5     0.0     0.0     0.0    0.01
    7209    2100      10      28       8    11.7    95.3    6.38   195.5     0.6     0.6     0.0    0.01
    7210    2100      10      28       9    11.8    94.6    6.67   195.2     2.5     2.5     0.0    0.01
    7211    2100      10      28      10    12.0    94.0    7.06   195.0     7.3     7.3     0.0    0.01
    7212    2100      10      28      11    12.1    93.3    7.35   194.8    23.5    23.5     0.0    0.02
    7213    2100      10      28      12    11.9    95.0    7.35   194.8    14.4    14.1     0.6    0.02
    7214    2100      10      28      13    11.7    96.5    7.24   185.4    17.0    17.0     0.0    0.02
    7215    2100      10      28      14    11.6    98.1    7.24   185.4    10.5    10.1     1.6    0.02
    7216    2100      10      28      15    11.9    97.8    7.54   185.2     8.4     8.1     1.8    0.02
    7217    2100      10      28      16    12.2    97.4    8.12   203.6     5.1     5.1     0.0    0.02
    7218    2100      10      28      17    12.5    97.2    8.42   203.5     0.6     0.6     0.0    0.02
    7219    2100      10      28      18    12.5    97.4    8.71   203.4     0.0     0.0     0.0    0.02
    7220    2100      10      28      19    12.6    97.8    9.01   193.9     0.0     0.0     0.0    0.02
    7221    2100      10      28      20    12.6    98.1    9.30   193.8     0.0     0.0     0.0    0.02
    7222    2100      10      28      21    12.7    97.8    9.01   193.9     0.0     0.0     0.0    0.02
    7223    2100      10      28      22    12.7    97.4    8.62   194.1     0.0     0.0     0.0    0.02
    7224    2100      10      28      23    12.8    97.2    8.33   194.2     0.0     0.0     0.0    0.08
    7225    2100      10      29       0    12.8    97.2    8.62   194.1     0.0     0.0     0.0    0.07
    7226    2100      10      29       1    12.7    97.2    9.01   193.9     0.0     0.0     0.0    0.07
    7227    2100      10      29       2    12.7    97.2    9.30   193.8     0.0     0.0     0.0    0.07
    7228    2100      10      29       3    12.7    96.5    8.62   194.1     0.0     0.0     0.0    0.07
    7229    2100      10      29       4    12.7    95.9    8.12   203.6     0.0     0.0     0.0    0.07
    7230    2100      10      29       5    12.7    95.3    7.44   204.0     0.0     0.0     0.0    0.07
    7231    2100      10      29       6    12.9    94.6    8.12   203.6     0.0     0.0     0.0    0.07
    7232    2100      10      29       7    13.0    94.0    8.62   194.1     0.0     0.0     0.0    0.07
    7233    2100      10      29       8    13.1    93.3    9.30   193.8     0.8     0.8     0.0    0.07
    7234    2100      10      29       9    13.1    91.2    9.30   193.8    12.1    11.3     5.9    0.07
    7235    2100      10      29      10    13.2    88.9    9.30   193.8    38.9    38.2     4.9    0.07
    7236    2100      10      29      11    13.2    86.6    9.30   193.8    52.2    52.2     0.0    0.00
    7237    2100      10      29      12    13.3    85.7    8.62   194.1    90.0    90.0     0.0    0.00
    7238    2100      10      29      13    13.4    84.7    8.03   194.4    74.5    74.5     0.0    0.00
    7239    2100      10      29      14    13.5    83.8    7.35   194.8   115.4    95.7    87.7    0.00
    7240    2100      10      29      15    13.6    84.7    8.03   194.4    85.2    76.3    59.7    0.00
    7241    2100      10      29      16    13.7    85.7    8.71   203.4    13.3    13.3     0.0    0.00
    7242    2100      10      29      17    13.8    86.6    9.39   203.2     3.1     3.1     0.0    0.00
    7243    2100      10      29      18    13.7    87.3    9.39   203.2     0.0     0.0     0.0    0.00
    7244    2100      10      29      19    13.6    87.9    9.19   184.3     0.0     0.0     0.0    0.00
    7245    2100      10      29      20    13.5    88.6    9.19   184.3     0.0     0.0     0.0    0.00
    7246    2100      10      29      21    13.5    89.2    8.90   184.4     0.0     0.0     0.0    0.00
    7247    2100      10      29      22    13.6    89.8    8.51   184.6     0.0     0.0     0.0    0.00
    7248    2100      10      29      23    13.6    90.5    8.22   184.8     0.0     0.0     0.0    0.00
    7249    2100      10      30       0    13.6    87.9    8.22   184.8     0.0     0.0     0.0    0.00
    7250    2100      10      30       1    13.7    85.4    8.22   184.8     0.0     0.0     0.0    0.00
    7251    2100      10      30       2    13.8    82.8    8.22   184.8     0.0     0.0     0.0    0.00
    7252    2100      10      30       3    13.5    87.6    8.51   184.6     0.0     0.0     0.0    0.00
    7253    2100      10      30       4    13.0    92.4    8.90   184.4     0.0     0.0     0.0    0.00
    7254    2100      10      30       5    12.7    97.2    9.19   184.3     0.0     0.0     0.0    0.09
    7255    2100      10      30       6    12.6    96.5    9.19   184.3     0.0     0.0     0.0    0.09
    7256    2100      10      30       7    12.6    95.9    9.30   193.8     0.0     0.0     0.0    0.09
    7257    2100      10      30       8    12.5    95.3    9.30   193.8     1.7     1.7     0.0    0.09
    7258    2100      10      30       9    12.7    93.6    9.01   193.9    10.8     9.8     7.0    0.09
    7259    2100      10      30      10    12.9    92.1    8.51   184.6    24.6    23.5     5.6    0.09
    7260    2100      10      30      11    13.0    90.5    8.22   184.8    16.4    15.6     2.7    0.00
    7261    2100      10      30      12    13.0    89.2    8.22   184.8    12.7    12.4     1.2    0.00
    7262    2100      10      30      13    13.0    87.9    8.22   184.8    30.8    30.8     0.0    0.00
    7263    2100      10      30      14    13.0    86.6    8.22   184.8    23.5    23.5     0.0    0.00
    7264    2100      10      30      15    12.9    89.5    7.93   184.9    11.0    10.7     1.6    0.00
    7265    2100      10      30      16    12.7    92.4    7.64   194.6     3.7     3.7     0.0    0.00
    7266    2100      10      30      17    12.5    95.3    7.35   194.8     0.3     0.3     0.0    0.00
    7267    2100      10      30      18    12.5    95.0    7.64   194.6     0.0     0.0     0.0    0.00
    7268    2100      10      30      19    12.6    94.6    8.03   194.4     0.0     0.0     0.0    0.00
    7269    2100      10      30      20    12.6    94.3    8.33   194.2     0.0     0.0     0.0    0.42
    7270    2100      10      30      21    12.6    95.0    8.03   194.4     0.0     0.0     0.0    0.24
    7271    2100      10      30      22    12.6    95.5    7.54   185.2     0.0     0.0     0.0    0.42
    7272    2100      10      30      23    12.6    96.2    7.24   185.4     0.0     0.0     0.0    0.90
    7273    2100      10      31       0    12.7    96.5    7.54   185.2     0.0     0.0     0.0    0.44
    7274    2100      10      31       1    12.9    96.9    8.03   194.4     0.0     0.0     0.0    1.14
    7275    2100      10      31       2    13.0    97.2    8.33   194.2     0.0     0.0     0.0    1.38
    7276    2100      10      31       3    12.1    97.2    6.38   195.5     0.0     0.0     0.0    1.87
    7277    2100      10      31       4    11.1    97.2    4.65   257.0     0.0     0.0     0.0    0.68
    7278    2100      10      31       5    10.3    97.2    2.70   254.9     0.0     0.0     0.0    1.14
    7279    2100      10      31       6    10.4    96.5    3.00   255.4     0.0     0.0     0.0    0.00
    7280    2100      10      31       7    10.4    95.9    3.32   217.1     0.0     0.0     0.0    0.00
    7281    2100      10      31       8    10.5    95.3    3.62   216.5     1.7     1.7     0.0    0.00
    7282    2100      10      31       9    10.7    95.5    3.32   217.1    27.6    26.6     7.4    0.00
    7283    2100      10      31      10    10.9    95.9    2.74   286.1    67.4    64.0    16.7    0.00
    7284    2100      10      31      11    11.1    96.2    2.45   284.4   113.2    86.4   104.9    0.00
    7285    2100      10      31      12    11.3    91.7    2.74   286.1   151.6    97.6   196.8    0.00
    7286    2100      10      31      13    11.4    87.3    3.34   263.7   244.9    76.0   652.7    0.00
    7287    2100      10      31      14    11.6    82.8    3.64   264.2   142.8    48.8   441.6    0.00
    7288    2100      10      31      15    11.0    84.7    3.93   264.6   122.7    68.3   391.0    0.00
    7289    2100      10      31      16    10.4    86.6    4.38   232.1    58.4    58.4     0.0    0.00
    7290    2100      10      31      17     9.8    88.6    4.67   231.9     5.4     5.4     0.0    0.00
    7291    2100      10      31      18     9.3    89.8    4.67   231.9     0.0     0.0     0.0    0.00
    7292    2100      10      31      19     9.0    91.2    4.64   223.6     0.0     0.0     0.0    0.00
